lon,lat,PSurf_Autumn,PSurf_Spring,PSurf_Summer,PSurf_Winter,Qair_Autumn,Qair_Spring,Qair_Summer,Qair_Winter,Rainf_Autumn,Rainf_Spring,Rainf_Summer,Rainf_Winter,Snowf_Autumn,Snowf_Spring,Snowf_Summer,Snowf_Winter,Tair_Autumn,Tair_Spring,Tair_Summer,Tair_Winter,Wind_Autumn,Wind_Spring,Wind_Summer,Wind_Winter,spatial_ref_Autumn,spatial_ref_Spring,spatial_ref_Summer,spatial_ref_Winter,sand % topsoil,sand % subsoil,silt % topsoil,silt% subsoil,clay % topsoil,clay % subsoil,pH water topsoil,pH water subsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,BS % topsoil,BS % subsoil,CEC topsoil,CEC subsoil,CEC clay topsoil,CEC Clay subsoil,CaCO3 % topsoil,CaCO3 % subsoil,BD topsoil,BD subsoil,C/N topsoil,C/N subsoil
-1.25,30.25,94747.0703125,94562.6953125,94396.828125,95213.5390625,0.005320288706570864,0.0046573844738304615,0.0048517086543142796,0.0035678886342793703,4.000567514594877e-06,3.633110964074149e-06,1.0762064448499586e-06,1.8283552662978764e-06,0.0,1.909181968073881e-08,0.0,1.7208238034527312e-07,296.6851501464844,296.0978,307.6717224121094,285.49334716796875,3.7469348907470703,4.7668352127075195,4.1048970222473145,4.0264973640441895,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
-1.25,30.75,93805.2578125,93627.0703125,93493.03125,94234.9765625,0.005276890937238932,0.004644286353141069,0.004967710934579372,0.003464139299467206,4.42108239440131e-06,3.632385187302134e-06,1.5155155779211782e-06,2.02897854251205e-06,0.0,1.5456830482207806e-08,0.0,2.5995916530519025e-07,295.818115234375,295.09784,306.9065246582031,284.83111572265625,3.7810072898864746,4.747319221496582,4.174749851226807,3.9842333793640137,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
-1.25,31.25,93319.5703125,93149.0390625,93029.28125,93734.890625,0.005053514149039984,0.004456098657101393,0.004890235606580973,0.0032408591359853745,3.0712774332641857e-06,3.2402419947175076e-06,1.6550130794712459e-06,1.8519131117500365e-06,0.0,1.8755399011638474e-08,0.0,3.3099974006134403e-07,294.7181396484375,293.93152,305.9076232910156,284.03778076171875,3.638888359069824,4.534803867340088,4.076157569885254,3.6838901042938232,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
-1.25,31.75,92521.9375,92353.671875,92261.7109375,92908.5078125,0.004985274281352758,0.004379373975098133,0.004866634961217642,0.003117095911875367,2.91791866402491e-06,2.4403595944022527e-06,1.0206069873675006e-06,1.994071226363303e-06,0.0,0.0,0.0,3.3099974006134403e-07,293.7840881347656,292.63043,304.77716064453125,283.4166564941406,3.23417329788208,3.964843988418579,3.6019644737243652,3.1153111457824707,0.0,0.0,0.0,0.0,58.3,51.650001525878906,20.950000762939453,23.65,20.75,24.45,7.65,7.7,0.6349999904632568,0.3199999928474426,0.08,0.02,84.5,95.0,10.100000381469727,9.649999618530273,57.0,40.0,13.050000190734863,19.100000381469727,1.4,1.45,10.5,10.0
-1.25,32.75,86781.28125,86629.1640625,86710.9921875,86957.7578125,0.005587966181337833,0.005050353240221739,0.0055819107219576836,0.003414285834878683,4.219897618895629e-06,2.9400334824458696e-06,2.5052375463019416e-07,2.3007939944363898e-06,0.0,0.0,0.0,2.570611457031191e-07,290.1510925292969,288.53043,300.646728515625,280.3299865722656,3.7030298709869385,3.927492618560791,3.8311209678649902,3.590204954147339,0.0,0.0,0.0,0.0,48.8,46.54999923706055,25.850000381469727,25.4,25.35,27.9,7.3,7.4,0.7749999761581421,0.46000000834465027,0.09,0.04,81.0,91.5,12.899999618530273,12.5,56.0,40.5,0.6499999761581421,0.699999988079071,1.35,1.5,11.0,8.5
-1.25,33.25,88305.0234375,88165.6171875,88168.7109375,88558.28125,0.006192399654537439,0.005296736024320126,0.006353023461997509,0.0039022923447191715,4.143811565882061e-06,2.6523659926169785e-06,3.599974434109754e-07,2.029241841228213e-06,1.8634088050362152e-08,0.0,0.0,2.0499544461927144e-07,290.51812744140625,288.46194,300.1804504394531,281.064453125,4.077787399291992,4.097439765930176,4.045362949371338,3.9853250980377197,0.0,0.0,0.0,0.0,64.55,60.150001525878906,20.889999389648438,23.14,14.8,16.68,7.7,7.82,0.26100000739097595,0.24899999797344208,0.023,0.025,96.7,94.9,8.420000076293945,8.220000267028809,75.3,56.9,4.639999866485596,17.850000381469727,1.5,1.43,12.699999809265137,14.4
-1.25,33.75,89388.4453125,89254.828125,89211.7734375,89687.453125,0.006664777174592018,0.005338720511645079,0.0067641036584973335,0.004363254643976688,4.0675190575711895e-06,2.982990963573684e-06,5.02292778037372e-07,1.8333830666961148e-06,2.0462325167613926e-08,0.0,0.0,2.041899023197402e-07,290.3533020019531,288.09564,299.2815246582031,281.26776123046875,3.9551620483398438,3.984576463699341,3.8675615787506104,3.836488962173462,0.0,0.0,0.0,0.0,56.56,54.4900016784668,20.739999771118164,20.61,22.76,24.86,7.49,7.65,0.5580000281333923,0.3070000112056732,0.092,0.048,87.7,91.2,12.90999984741211,12.199999809265137,53.7,43.3,7.039999961853027,9.640000343322754,1.45,1.44,9.5,8.5
-1.25,34.25,88129.6875,87997.421875,88026.7109375,88358.78125,0.007235431112349033,0.005646906793117523,0.007759969215840101,0.004579794127494097,4.008143150713295e-06,3.150853672195808e-06,7.606059284626099e-07,1.952695356521872e-06,0.0,0.0,0.0,1.767233612781638e-07,289.5342254638672,287.46503,298.93700408935547,280.7744445800781,3.4583234786987305,3.483626127243042,3.2926089763641357,3.4636454582214355,0.0,0.0,0.0,0.0,56.56,54.4900016784668,20.739999771118164,20.61,22.76,24.86,7.49,7.65,0.5580000281333923,0.3070000112056732,0.092,0.048,87.7,91.2,12.90999984741211,12.199999809265137,53.7,43.3,7.039999961853027,9.640000343322754,1.45,1.44,9.5,8.5
-1.25,34.75,90421.859375,90332.1171875,90367.140625,90678.5078125,0.007767747156322002,0.006131469272077084,0.009192006837110966,0.004603660199791193,4.584350335790077e-06,3.906075107806828e-06,1.4952075844121282e-06,2.057746542050154e-06,2.7248868050833153e-08,0.0,0.0,1.6756884235746838e-07,289.5342254638672,287.46503,298.93700408935547,280.34332275390625,2.797879546880722,3.483626127243042,2.6736076176166534,2.5824804306030273,0.0,0.0,0.0,0.0,59.0,61.060001373291016,15.579999923706055,14.74,25.5,24.2,7.16,7.62,0.7839999794960022,0.335999995470047,0.16250001,0.074,85.2,93.6,14.399999618530273,12.239999771118164,47.8,41.8,5.880000114440918,14.600000381469727,1.36,1.52,10.0,5.6
-1.25,35.25,98727.7265625,98741.125,98527.796875,99223.078125,0.00844794005388394,0.006521112605696544,0.009192006837110966,0.005473366443766281,4.162377990724053e-06,3.6702463148685638e-06,9.03965712950594e-07,1.9834167233057087e-06,2.2226190665719514e-08,0.0,0.0,1.5970663014286401e-07,292.5566101074219,289.72717,298.93700408935547,284.74334716796875,2.828359365463257,3.483626127243042,2.6736076176166534,2.924075126647949,0.0,0.0,0.0,0.0,56.97,55.060001373291016,21.440000534057617,19.19,21.69,25.68,5.92,6.02,0.9248749911785126,0.550000011920929,0.115,0.071,81.0,81.7,15.0,17.06500005722046,66.5,61.4,0.7599999904632568,0.8299999833106995,1.19,1.32,9.699999809265137,8.0
-0.75,22.75,97037.3203125,96912.59375,96662.578125,97538.0390625,0.005161378998309374,0.003935854882001877,0.006097955629229546,0.0031472910195589066,3.5920259051636094e-06,2.9820323561580153e-06,7.334952556448116e-07,2.5851729787973454e-06,2.3435093865487033e-08,0.0,0.0,1.5952804233165807e-07,302.4543762207031,301.11957,308.6174011230469,291.7210998535156,4.206038951873779,4.38256311416626,4.151028633117676,4.601790904998779,0.0,0.0,0.0,0.0,22.915,19.75,16.520000457763672,18.995,10.57,11.21,3.7,3.725,0.18700000643730164,0.11500000208616257,0.019,0.0115,43.75,45.0,5.920000076293945,5.119999885559082,29.7,25.2,5.340000152587891,5.954999923706055,0.755,0.695,4.5,6.0
-0.75,23.25,97045.640625,96909.9921875,96650.765625,97551.8671875,0.005223957821726799,0.003968317527323961,0.00568573409691453,0.0032599405385553837,2.785883225442376e-06,2.8603506052604644e-06,8.879396773409098e-07,2.6052550765598426e-06,2.7886681852606898e-08,0.0,0.0,1.5328464542108122e-07,302.3554992675781,300.92065,308.7858581542969,291.4900207519531,4.162609100341797,4.43679141998291,4.146840572357178,4.627370357513428,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
-0.75,23.75,97116.9375,96972.7578125,96703.0,97630.1328125,0.005222047679126263,0.004035695921629667,0.005259423516690731,0.0033397451043128967,2.430779659334803e-06,2.776875589916017e-06,9.34032414079411e-07,1.8048964420813718e-06,2.2030212321055842e-08,0.0,0.0,7.05448854887436e-08,302.2225036621094,300.75436,308.8543701171875,291.15887451171875,4.147975921630859,4.528422832489014,4.155120372772217,4.660050868988037,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
-0.75,24.25,97320.1484375,97168.40625,96887.3046875,97847.0078125,0.005192267242819071,0.004121366422623396,0.004894530866295099,0.0034144525416195393,2.6964769404003164e-06,2.697997842915356e-06,1.1183097967659705e-06,1.3856365512765478e-06,2.0382692866860452e-08,0.0,0.0,6.500128790776216e-08,302.02252197265625,300.5891,308.9228210449219,290.893310546875,4.1426591873168945,4.637572765350342,4.1638665199279785,4.695181846618652,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
-0.75,24.75,97482.125,97322.0859375,97033.359375,98019.671875,0.005219054874032736,0.004177814815193415,0.004625087603926659,0.0034846721682697535,3.4524491638876498e-06,2.889923734983313e-06,1.1332278972986387e-06,1.636890260670043e-06,2.7886681852606898e-08,0.0,0.0,5.633107491576084e-08,301.7895812988281,300.4565,309.0250244140625,290.5622253417969,4.092426300048828,4.732920169830322,4.246297359466553,4.678613662719727,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
-0.75,25.25,97569.390625,97402.8515625,97109.7109375,98115.0625,0.005341548006981611,0.004309495911002159,0.004442986100912094,0.0036005941219627857,2.7514142857398838e-06,3.4333374969719443e-06,1.0414573807793204e-06,2.078528723359341e-06,2.7886681852606898e-08,0.0,0.0,5.958623816582076e-08,301.6895751953125,300.4913,309.22607421875,290.4244384765625,4.008670806884766,4.72628927230835,4.329838752746582,4.588608741760254,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
-0.75,25.75,97853.0625,97680.7109375,97380.8125,98413.359375,0.005385214928537607,0.004362801089882851,0.004256469663232565,0.003611549036577344,2.4626408503536368e-06,3.4527674870332703e-06,1.3262775837574736e-06,2.2298781914287247e-06,2.7886681852606898e-08,0.0,0.0,3.083859212438256e-08,301.48956298828125,300.4261,309.36083984375,290.12445068359375,3.9784326553344727,4.722567081451416,4.360470294952393,4.538233757019043,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
-0.75,26.25,97810.1875,97630.5703125,97339.328125,98369.15625,0.0052701858803629875,0.004344008397310972,0.004058155231177807,0.003480577142909169,2.6261700440954883e-06,4.2220358409394976e-06,1.5298205653380137e-06,2.323106627954985e-06,2.4355918171181656e-08,0.0,0.0,8.429036135737533e-09,300.7884826660156,299.7935,309.06195068359375,289.28997802734375,3.985130786895752,4.701469421386719,4.325361251831055,4.485921859741211,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
-0.75,26.75,97845.2890625,97657.546875,97375.140625,98408.0859375,0.00522178690880537,0.004275090526789427,0.0039632245898246765,0.00342975533567369,3.3957098821701948e-06,2.845092467396171e-06,1.2983140322830877e-06,2.1000673768867273e-06,2.673014520837569e-08,2.9666752610069125e-08,0.0,7.508026556024561e-08,300.3884582519531,299.49457,309.0641174316406,288.82110595703125,3.971163272857666,4.624762058258057,4.2569403648376465,4.380794525146484,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
-0.75,27.25,98111.171875,97916.4609375,97633.8984375,98690.5,0.00508832186460495,0.0041517275385558605,0.003876598086208105,0.003387813689187169,2.8558090434671612e-06,3.0424560009123525e-06,1.004075556920725e-06,2.451914269840927e-06,1.0802603256365728e-08,7.845974181464044e-08,0.0,1.3811171584166004e-07,299.92144775390625,299.1609,309.0315246582031,288.3177795410156,3.9812967777252197,4.611939907073975,4.1820068359375,4.2820611000061035,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
-0.75,27.75,98102.578125,97901.4765625,97624.8984375,98686.890625,0.0050023216754198074,0.004057090263813734,0.003878624178469181,0.0034052752889692783,3.641563580458751e-06,3.4334007068537176e-06,4.360449281648471e-07,2.2736619484930998e-06,0.0,8.642394133673292e-08,0.0,2.3872291876614327e-07,299.4862365722656,298.82825,308.9326171875,287.8833312988281,4.053136825561523,4.724522590637207,4.160460948944092,4.289535999298096,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
-0.75,28.25,97952.609375,97747.6875,97478.7265625,98536.3046875,0.004981685429811478,0.004023998510092497,0.003973499871790409,0.0034579411149024963,3.7503987186937593e-06,3.5761145227297675e-06,2.1455588239405188e-07,2.039321088886936e-06,0.0,8.642394133673292e-08,0.0,1.50664760667496e-07,299.1533203125,298.46198,308.9337158203125,287.51776123046875,4.031676292419434,4.804363250732422,4.138786792755127,4.285922527313232,0.0,0.0,0.0,0.0,36.35,32.0099983215332,35.02000045776367,35.44,28.66,32.58,8.51,8.36,0.25200000405311584,0.21299999952316284,0.029,0.022,100.0,100.0,8.479999542236328,7.800000190734863,55.5,48.2,19.850000381469727,17.280000686645508,1.59,1.43,10.899999618530273,13.2
-0.75,28.75,97565.28125,97363.0625,97108.2734375,98139.953125,0.004896026570349932,0.004007997922599316,0.004082430619746447,0.003471636911854148,4.202183845336549e-06,3.4403251447656658e-06,9.444702868677268e-07,2.1027904040238354e-06,0.0,8.642394133673292e-08,0.0,1.21988122714356e-07,298.2862548828125,297.76303,308.634765625,286.88665771484375,3.9022676944732666,4.797129154205322,4.094659328460693,4.225193977355957,0.0,0.0,0.0,0.0,36.35,32.0099983215332,35.02000045776367,35.44,28.66,32.58,8.51,8.36,0.25200000405311584,0.21299999952316284,0.029,0.022,100.0,100.0,8.479999542236328,7.800000190734863,55.5,48.2,19.850000381469727,17.280000686645508,1.59,1.43,10.899999618530273,13.2
-0.75,29.25,96960.53125,96763.484375,96531.203125,97512.3671875,0.004969900473952293,0.004130213055759668,0.004309463780373335,0.00349250715225935,4.19972184317885e-06,3.5269299587525893e-06,1.0221973525403882e-06,2.786856384773273e-06,0.0,8.642394133673292e-08,0.0,1.0252684035094717e-07,297.21923828125,296.69565,307.9684753417969,285.8244323730469,3.8363213539123535,4.786120891571045,4.060455322265625,4.201596736907959,0.0,0.0,0.0,0.0,36.35,32.0099983215332,35.02000045776367,35.44,28.66,32.58,8.51,8.36,0.25200000405311584,0.21299999952316284,0.029,0.022,100.0,100.0,8.479999542236328,7.800000190734863,55.5,48.2,19.850000381469727,17.280000686645508,1.59,1.43,10.899999618530273,13.2
-0.75,29.75,96010.2734375,95821.390625,95619.84375,96526.5703125,0.005160386674106121,0.004402450751513243,0.004629124887287617,0.0036132540553808212,5.14470241341769e-06,2.9866298518754775e-06,1.6230142136919312e-06,1.852758259701659e-06,7.220585906964061e-09,8.642394133673292e-08,0.0,9.696313441054372e-08,296.8521728515625,296.29565,307.8032531738281,285.5588684082031,3.7806615829467773,4.761139869689941,4.082529067993164,4.159536361694336,0.0,0.0,0.0,0.0,36.35,32.0099983215332,35.02000045776367,35.44,28.66,32.58,8.51,8.36,0.25200000405311584,0.21299999952316284,0.029,0.022,100.0,100.0,8.479999542236328,7.800000190734863,55.5,48.2,19.850000381469727,17.280000686645508,1.59,1.43,10.899999618530273,13.2
-0.75,30.25,94909.015625,94724.765625,94560.34375,95379.6015625,0.005282337311655283,0.004567501600831747,0.004854533355683088,0.0036278576590120792,5.14470241341769e-06,2.338980493732379e-06,2.1351268060243456e-06,1.6680266980984015e-06,0.0,8.642394133673292e-08,0.0,5.6525912839333614e-08,296.45220947265625,295.76303,307.40435791015625,285.3277587890625,3.762634754180908,4.752445220947266,4.098120212554932,4.083278179168701,0.0,0.0,0.0,0.0,36.35,32.0099983215332,35.02000045776367,35.44,28.66,32.58,8.51,8.36,0.25200000405311584,0.21299999952316284,0.029,0.022,100.0,100.0,8.479999542236328,7.800000190734863,55.5,48.2,19.850000381469727,17.280000686645508,1.59,1.43,10.899999618530273,13.2
-0.75,30.75,94050.0390625,93873.0078125,93736.03125,94486.1015625,0.0052092899568378925,0.004565162118524313,0.004939206875860691,0.0035001812502741814,4.985719442629488e-06,2.321023885087925e-06,1.3985259101900738e-06,2.0778920770680998e-06,0.0,8.642394133673292e-08,0.0,6.648576089673952e-08,295.6181335449219,294.93045,306.7391052246094,284.70001220703125,3.7445120811462402,4.726271629333496,4.123601913452148,3.9792888164520264,0.0,0.0,0.0,0.0,58.3,51.650001525878906,20.950000762939453,23.65,20.75,24.45,7.65,7.7,0.6349999904632568,0.3199999928474426,0.08,0.02,84.5,95.0,10.100000381469727,9.649999618530273,57.0,40.0,13.050000190734863,19.100000381469727,1.4,1.45,10.5,10.0
-0.75,31.25,93668.171875,93498.6640625,93370.2265625,94090.3515625,0.00505873141810298,0.004455851390957832,0.004929355811327696,0.0033048619516193867,4.095365511602722e-06,2.3527443318016594e-06,8.893041467672447e-07,1.9792389593931148e-06,2.7886681852606898e-08,7.437907356688811e-08,0.0,1.2700425600087328e-07,294.78515625,293.93045,305.8739318847656,284.10333251953125,3.7596147060394287,4.672234535217285,4.175694465637207,3.9492950439453125,0.0,0.0,0.0,0.0,58.3,51.650001525878906,20.950000762939453,23.65,20.75,24.45,7.65,7.7,0.6349999904632568,0.3199999928474426,0.08,0.02,84.5,95.0,10.100000381469727,9.649999618530273,57.0,40.0,13.050000190734863,19.100000381469727,1.4,1.45,10.5,10.0
-0.75,31.75,92921.9609375,92757.640625,92646.8984375,93321.015625,0.005121400114148855,0.004528618883341551,0.004946454428136349,0.003280919510871172,3.5422176551946905e-06,2.319788109161891e-06,5.131993248141953e-07,2.201586994488025e-06,2.7886681852606898e-08,3.1619606488675345e-08,0.0,1.2802016158275364e-07,294.08404541015625,292.92935,304.9075927734375,283.6477966308594,3.61171293258667,4.392204284667969,4.0053486824035645,3.688972234725952,0.0,0.0,0.0,0.0,58.3,51.650001525878906,20.950000762939453,23.65,20.75,24.45,7.65,7.7,0.6349999904632568,0.3199999928474426,0.08,0.02,84.5,95.0,10.100000381469727,9.649999618530273,57.0,40.0,13.050000190734863,19.100000381469727,1.4,1.45,10.5,10.0
-0.75,32.25,90551.1328125,90390.609375,90356.6640625,90855.578125,0.005351360887289047,0.004764878191053867,0.0050800517201423645,0.0033469838090240955,3.1493007099925308e-06,2.3663160391151905e-06,7.189465236479009e-07,1.7402176126779523e-06,1.1991112103260093e-08,8.908185300526839e-09,0.0,1.1783740205828508e-07,292.9181213378906,291.56305,303.4772033691406,282.75445556640625,2.8928890228271484,3.483626127243042,3.1799685955047607,2.9157493114471436,0.0,0.0,0.0,0.0,61.55,55.81999969482422,21.170000076293945,23.75,17.4,20.25,7.69,7.79,0.4359999895095825,0.29499998688697815,0.048,0.025,91.8,95.1,9.75,9.800000190734863,66.2,49.8,9.199999809265137,19.6299991607666,1.47,1.44,11.600000381469727,12.1
